Author,Book
Dice__Lee_R___Lee_Raymond_,33648_TheMammalsof.txt
Bolton__Herbert_Eugene,36619_TheColonizationof.txt
Grasser__Georg__1883_,7981_SyntheticTanninsTheir.txt
Forbes__George,8172_HistoryofAstronomy.txt
Ferguson__James,60619_AstronomyExplainedUpon.txt
Waller__John_Augustine,42809_ATreatiseon.txt
Whiton__James_Morris,26397_MiraclesandSupernatural.txt
Dunlop__John_Colin,35751_HistoryofRoman.txt
Dacier__André,29547_ThePrefaceto.txt
Mackenzie__Kenneth_R__H___Kenneth_Robert_Henderson_,64271_Burmahandthe.txt
Crockett__W__S___William_Shillinglaw_,31678_IntheBorder.txt
Salisbury__William___1823,12363_TheBotanistsCompanion.txt
Andersen__Kenneth_W_,33659_MammalsofNorthwestern.txt
Scott__George_Gilbert__Sir,61255_Lecturesonthe.txt
Litchfield__Frederick,60369_IllustratedHistoryof.txt
Litchfield__Frederick,12254_IllustratedHistoryof.txt
Thompson__C__J__S___Charles_John_Samuel_,43840_PoisonRomanceand.txt
Bramwell__Amy_Blanche,69766_Thetrainingof.txt
Caithness__James_Sinclair__14th_earl_of,15468_Lecturesonpopular.txt
Russell__R__V___Robert_Vane_,20583_TheTribesand.txt
Roper__Dora_C__C__L___Dora_Cathrine_Cristine_Liebel___1873_,27245_Foodforthe.txt
Jessopp__Augustus,6625_TheComingof.txt
Morris__Joseph_E___Joseph_Ernest_,4242_Belgium.txt
Johannsen__O__A___Oskar_Augustus_,34279_HandbookofMedical.txt
Legge__Francis,71647_Forerunnersandrivals.txt
Droz__Joseph,56869_TheArtof.txt
MacCaffrey__James,2396_Historyofthe.txt
Crossland__Cyril,71230_Desertandwater.txt
Fénelon__François_de_Salignac_de_La_Mothe_,11044_TheExistenceof.txt
Adams__John_Quincy,896_TheJubileeof.txt
Croly__Herbert_David,14422_ThePromiseof.txt
Ford__Henry_Jones,3041_TheClevelandEra.txt
Kelly__Edmond,34979_TwentiethCenturySocialism.txt
Vincent__Ethel_Gwendoline__1861_,51280_NewfoundlandtoCochin.txt
Loudon__Mrs___Jane_,47039_BotanyforLadies.txt
Goldberg__Isaac,49605_BrazilianLiterature.txt
Davey__Richard,50427_TheNineDays.txt
Scott_Elliot__W___William_,21796_TheStoryof.txt
Hug__Lina,39695_TheStoryof.txt
Wright__Quincy,50814_PrizeMoney.txt
Mencken__H__L___Henry_Louis_,53538_Prejudicesfirstseries.txt
Mencken__H__L___Henry_Louis_,1270_InDefenseof.txt
Jenkins__Hester_Donaldson,51299_IbrahimPashaGrand.txt
Hamlin__A__D__F___Alfred_Dwight_Foster_,47687_TheBrochureSeries.txt
Bowen__Louise_de_Koven,60375_TheColoredPeople.txt
Morris__Charles,28471_ManAndHis.txt
Earle__Alice_Morse,34005_CuriousPunishmentsof.txt
Corbett__Thomas_B_,57783_TheLegislativeManual.txt
Proudhon__P__J___Pierre_Joseph_,360_WhatisProperty.txt
Ward__Humphry__Mrs_,13827_FieldsofVictory.txt
Jefferson__Thomas,52878_TheWritingsof.txt
Jefferson__Thomas,5012_Stateofthe.txt
Jefferson__Thomas,56035_TheWritingsof.txt
Jefferson__Thomas,50046_TheWritingsof.txt
Jefferson__Thomas,45847_TheWritingsof.txt
Jefferson__Thomas,53603_TheWritingsof.txt
Homer__751__BCE_651__BCE,41935_TheAdventuresof.txt
Nosek__Vladimir,9650_IndependentBohemia.txt
Tesla__Nikola,13476_ExperimentswithAlternate.txt
Beeching__H__C___Henry_Charles_,21776_GeorgeBorrow.txt
Cressman__Edmund_Dresser,51685_HumanisticStudiesof.txt
Croce__Benedetto,54642_TheoryHistory.txt
Croce__Benedetto,54618_stheticasscience.txt
Croce__Benedetto,54137_Logicasthe.txt
Croce__Benedetto,39653_Historicalmaterialismand.txt
Croce__Benedetto,52814_ThePhilosophyof.txt
Croce__Benedetto,9306_AestheticasScience.txt
Ogilby__John,59745_AmericaBeingthe.txt
Hirn__Y___Yrjö_,66869_Theoriginsof.txt
Common_sense__Writer___active_1813,36939_FreeTradewith.txt
Allen__Grant,57581_TheEvolutionof.txt
Allen__Grant,34730_CharlesDarwin.txt
Alexander__John,63325_InfantSchoolsand.txt
Alexander__John,63769_ChristRememberedat.txt
Dennert__Eberhard,21019_AttheDeathbed.txt
Grandgent__C__H___Charles_Hall_,49692_AnOutlineof.txt
Berkman__Alexander,66938_Afragmentof.txt
McKee__Edwin_D___Edwin_Dinwiddie_,48126_AncientLandscapesof.txt
Galbreath__C__B___Charles_Burleigh_,38758_Storyofthe.txt
Bridges__Calvin_B___Calvin_Blackman_,34368_SexlinkedInheritancein.txt
Chamberlain__Arthur_Henry,26595_TheConditionand.txt
Cicero__Marcus_Tullius__107_BCE_44_BCE,14945_CatoMaiorde.txt
Cicero__Marcus_Tullius__107_BCE_44_BCE,29247_TheAcademicQuestions.txt
Cicero__Marcus_Tullius__107_BCE_44_BCE,11080_TheOrationsof.txt
Cicero__Marcus_Tullius__107_BCE_44_BCE,9776_CicerosBrutusor.txt
Newman__Francis_William,12056_PhasesofFaith.txt
Buel__Elizabeth_C__Barney__Elizabeth_Cynthia_Barney_,58950_TheTaleof.txt
Cobbett__William,34238_RuralRides.txt
Cobbett__William,32863_CottageEconomyto.txt
Griffith__William,15171_JournalsofTravels.txt
Day__Clive,70410_Ahistoryof.txt
Keble__John,49112_NationalApostasy.txt
Marvin__Frederic_Rowland,38940_TheLastWords.txt
Marvin__Frederic_Rowland,49427_ConsecratedWomanhood.txt
Holmes__E__Bruce,41812_Variationinthe.txt
Eucken__Rudolf,43719_LifesBasisand.txt
Eucken__Rudolf,43405_EthicsandModern.txt
Wilson__J__M___James_Maurice_,29343_ThreeAddressesto.txt
Roscher__Wilhelm,27698_PrinciplesofPolitical.txt
Simpson__Georgiana_Rose,69434_Herdersconceptionof.txt
Wilde__Oscar,774_EssaysandLectures.txt
Wilde__Oscar,30191_ACriticin.txt
Baum__Paull_F___Paull_Franklin_,21342_ThePrinciplesof.txt
Webb__Francis_Cornelius,63376_TheSweatingSickness.txt
Moody__John,3036_TheRailroadBuilders.txt
Hill__Alex,63089_TheBodyat.txt
Warren__John_Collins,34056_Remarksonsome.txt
Moir__Randall_W_,63671_ConservationArchaeologyof.txt
Rand__Edward_Kennard,34511_TheSupposedAutographa.txt
Sutherland__George,31243_TwentiethCenturyInventions.txt
Walsh__A_,52041_ScandinavianRelationswith.txt
Blatch__Harriot_Stanton,10080_MobilizingWomanPower.txt
Behnke__Emil,30889_TheMechanismof.txt
Cunningham__J__T___Joseph_Thomas_,8517_HormonesandHeredity.txt
Parsons__John_Denham,9071_TheNonChristianCross.txt
Herschel__William_James,34859_TheOriginof.txt
Emmons__Samuel_B___Samuel_Bulfinch_,43237_TheSpiritLand.txt
Wilson__John__Inspector_of_Naval_Hospitals_,67041_TreatmentofCholera.txt
Merrill__Frederick_J__H___Frederick_James_Hamilton_,68564_Barrierbeachesof.txt
Talmage__James_E___James_Edward_,35514_TheGreatApostasy.txt
Bassell__Burr,68721_Earthdamsa.txt
Walsh__James_J___James_Joseph_,37109_HealthThroughWill.txt
Walsh__James_J___James_Joseph_,34019_ThePopesand.txt
Walsh__James_J___James_Joseph_,34938_EducationHowOld.txt
Walsh__James_J___James_Joseph_,36450_Psychotherapy.txt
Walsh__James_J___James_Joseph_,34067_CatholicChurchmenin.txt
Walsh__James_J___James_Joseph_,20216_OldTimeMakersof.txt
Gray__Elisha,33405_FamiliarTalkson.txt
Thompson__A__Hamilton__Alexander_Hamilton_,56331_TheHistoricalGrowth.txt
Thompson__A__Hamilton__Alexander_Hamilton_,57266_CambridgeandIts.txt
Thompson__A__Hamilton__Alexander_Hamilton_,49832_EnglishMonasteries.txt
Emery__Lucilius_A___Lucilius_Alonzo_,31504_ConcerningJustice.txt
Wheatley__Henry_B___Henry_Benjamin_,39672_HowtoMake.txt
Wheatley__Henry_B___Henry_Benjamin_,41813_HowtoCatalogue.txt
Wheatley__Henry_B___Henry_Benjamin_,40815_PricesofBooks.txt
Wheatley__Henry_B___Henry_Benjamin_,371_LiteraryBlundersA.txt
Morris__Richard,57658_TheEtymologyof.txt
Hastings__Milo,13254_TheDollarHen.txt
Tiffany__Joel,66022_TheAstralWorldHigher.txt
Maurice__C__Edmund__Charles_Edmund_,49955_Bohemiafromthe.txt
Newby__Gregory_B_,60600_FortyFiveYearsof.txt
Andrews__Lincoln_C___Lincoln_Clarke_,45942_Manpower.txt
Moszkowski__Alexander,70678_Einsteinthesearcher.txt
Ross__E__Denison__Edward_Denison___Sir,57750_Theheartof.txt
Lyell__Charles__Sir,3772_TheStudentsElements.txt
Lyell__Charles__Sir,34350_AManualof.txt
Hellman__Hal__1927_,65512_Lasers.txt
Monroe__W__S___Will_Seymour_,58483_Comeniusandthe.txt
Skeen__William__1822__1872,57463_EarlyTypography.txt
Phillips__Percy,49467_Radiation.txt
Lang__Andrew,15955_AShortHistory.txt
Lang__Andrew,14576_ModernMythology.txt
Lang__Andrew,45363_TheSecretof.txt
Lang__Andrew,56613_HistoryofEnglish.txt
Lang__Andrew,46546_Methodinthe.txt
Lang__Andrew,46480_MagicandReligion.txt
Lang__Andrew,33260_CustomandMyth.txt
Lang__Andrew,12353_TheMakingof.txt
Lang__Andrew,5127_ShakespeareBaconand.txt
Sadger__J_,30556_SleepWalkingand.txt
Cuyer__Édouard__1852_,38315_ArtisticAnatomyof.txt
Deutsch__Gotthard,71342_Thehistoryof.txt
Buick__Thomas_Lindsay,41800_TheTreatyof.txt
Andrews__Jane,25646_ChildsHealthPrimer.txt
Henderson__William_Edwards__1870_,20848_AnElementaryStudy.txt
Henderson__William_Edwards__1870_,67920_AFurtherInvestigation.txt
Wheildon__William_W___William_Willder_,38417_CuriositiesofHistory.txt
Zerbe__James_Slough__1850_,1445_Aeroplanes.txt
Zerbe__James_Slough__1850_,22298_PracticalMechanicsfor.txt
Harper__Andrew,49045_TheExpositorsBible.txt
Henry__George_Garr,34463_HowtoInvest.txt
Fröbel__Friedrich,16434_AutobiographyofFriedrich.txt
Cushman__Allerton_S___Allerton_Seward_,62444_ThePreservationof.txt
Binet__Alfred,36458_MentallyDefectiveChildren.txt
Binet__Alfred,21077_TheMindand.txt
Hull__Edward,31627_VolcanoesPastand.txt
Ford__Thomas_K_,58066_TheSilversmithin.txt
Klapper__Paul,29604_CollegeTeaching.txt
Venn__John,57359_TheLogicof.txt
Field__George__1777__1854,20915_FieldsChromatography.txt
Fisher__H__A__L___Herbert_Albert_Laurens_,50124_FrederickWilliamMaitland.txt
Van_Metre__Thurman_William,25588_Outlineofthe.txt
Lacey__T__A___Thomas_Alexander_,28659_TheActsof.txt
Herndon__G__Melvin,27117_TobaccoinColonial.txt
Head__Barclay_V___Barclay_Vincent_,51302_EnglishCoinsand.txt
Müller__Karl_Otfried,33743_TheHistoryand.txt
Napheys__George_H___George_Henry_,24001_ThePhysicalLife.txt
Long__Harold_Cecil__1876_,63788_PlantsPoisonousto.txt
Mason__R__Osgood__Rufus_Osgood_,37203_Telepathyandthe.txt
Russell__Robert_J_,40282_EvolutionandClassification.txt
Russell__Robert_J_,31025_ANewSpecies.txt
Russell__Robert_J_,31141_FourNewPocket.txt
Russell__Robert_J_,31152_PleistocenePocketGophers.txt
New_York_Central_Railroad_Company,27701_TheGreatestHighway.txt
Bruce__James,57962_SelectSpecimensof.txt
Ruggles_Brise__Evelyn__Sir,66174_TheEnglishPrison.txt
Norman__Philip,68989_Catalogueofa.txt
O_Hagan__Thomas,51593_EssaysLiteraryCritical.txt
Addams__Jane,16221_TheSpiritof.txt
Addams__Jane,69879_Neweridealsof.txt
Churchill__Winston,5399_Anessayon.txt
Hubbard__Henry_Seward__1854_,38134_Beyond.txt
Pennsylvania_Prison_Society,56904_TheJournalof.txt
Pennsylvania_Prison_Society,58963_TheJournalof.txt
Pennsylvania_Prison_Society,71563_Thejournalof.txt
Pennsylvania_Prison_Society,55568_TheJournalof.txt
Pennsylvania_Prison_Society,59014_TheJournalof.txt
Findlay__George_G___George_Gillanders_,42645_TheExpositorsBible.txt
Angell__Norman,43598_TheFruitsof.txt
Angell__Norman,38535_TheGreatIllusion.txt
Stevens__Frank,19130_StonehengeTodayand.txt
Short__Ernest_Henry,65276_AHistoryof.txt
Atkinson__Henry_A_,53018_MenandThings.txt
Sidgwick__Henry,46743_TheMethodsof.txt
Lowell__James_Russell,22609_TheWritingsof.txt
Hooker__Edward_Niles___1957,14973_EssaysonWit.txt
Hoodless__Adelaide,18097_PublicSchoolDomestic.txt
Ribot__Th___Théodule_,70911_Theevolutionof.txt
Ribot__Th___Théodule_,26430_Essayonthe.txt
Sheavyn__Phoebe,50840_HigherEducationfor.txt
Ogden__Herbert_G___Herbert_Gouverneur_,63036_Geographyofthe.txt
Paterson__Josephine_G_,25020_HumanisticNursing.txt
Caton__Richard,61800_IemhotepandAncient.txt
Ward__Clarence,50873_MediaevalChurchVaulting.txt
Jäschke__H__A___Heinrich_August_,69207_TibetanGrammar.txt
Brenchley__Winifred_Elsie,48008_InorganicPlantPoisons.txt
Wintringham__Clifton,49319_AnEssayon.txt
Hedrick__U__P_,46327_TheCherriesof.txt
Hedrick__U__P_,45978_TheGrapesof.txt
Hedrick__U__P_,29659_ManualofAmerican.txt
Hague__W__Grant__William_Grant___1868_,21418_TheEugenicMarriage.txt
Luther__Martin,273_TheSmalcaldArticles.txt
Bonwick__James,57344_CaptainCookin.txt
Bradley__A__C___Andrew_Cecil_,36773_OxfordLectureson.txt
Conner__Jacob_Elon,53701_UncleSamAbroad.txt
Hillis__Newell_Dwight,36695_RightLivingas.txt
Hillis__Newell_Dwight,17274_TheInvestmentof.txt
Hillis__Newell_Dwight,60038_GreatMenas.txt
Adams__Samuel_Hopkins,57676_Indexofthe.txt
Smith__Z__F___Zachariah_Frederick_,25699_TheBattleof.txt
Sessions__Roger,67239_Reflectionsonthe.txt
Dodge__David_Low,35883_WarInconsistentwith.txt
Punnett__Reginald_Crundall,42606_MimicryinButterflies.txt
Turnbull__Alexander__1795__1881,50254_Treatmentofthe.txt
Holdsworth__J__H_,33473_MemorandaonTours.txt
Leyland__John__1858__1924,56027_TheAchievementof.txt
Garstang__John,68806_Thelandof.txt
Caruso__Enrico,20069_CarusoandTetrazzini.txt
Wood__William,15134_SupplementtoAnimal.txt
Kuhns__Oscar,34870_Studiesinthe.txt
Lynch__H__F__B___Harry_Finnis_Blosse_,53568_ArmeniaTravelsand.txt
Lynch__H__F__B___Harry_Finnis_Blosse_,51492_ArmeniaTravelsand.txt
Coffey__George,26880_TheBronzeAge.txt
Morris__William_O_Connor,37853_PresentIrishQuestions.txt
Sidgwick__Eleanor_Mildred,51578_TheProgressof.txt
Thompson__Francis,1336_ShelleyAnEssay.txt
Christman__Robert_A___Robert_Adam___1924_,60710_TheGeologyof.txt
Christman__Robert_A___Robert_Adam___1924_,62053_TheGeologyof.txt
Dechmann__Louis,14985_ValereAudeDare.txt
Sherrill__Charles_Hitchcock,34818_StainedGlassTours.txt
Sargeaunt__John,15364_ThePronunciationof.txt
Cate__Margaret_Davis,64684_HawkinsDavisonHousesFrederica.txt
Ingersoll__Ernest,56311_TheBookof.txt
Ingersoll__Ernest,41158_GoldenAlaskaA.txt
Ealand__C__A___Charles_Aubrey___1877_,49505_TheRomanceof.txt
Thwaites__Reuben_Gold,38137_Storiesofthe.txt
Bryan__William_Jennings,24406_ThePriceof.txt
Pulteney__William,37082_AShortView.txt
Boulnois__H__Percy__Henry_Percy___1846_,55935_TheMunicipaland.txt
Boulnois__H__Percy__Henry_Percy___1846_,54454_DirtyDustbinsand.txt
Fowler__W__Warde__William_Warde_,59007_TheRomanFestivals.txt
Fowler__W__Warde__William_Warde_,23349_TheReligiousExperience.txt
Fowler__W__Warde__William_Warde_,56630_Rome.txt
Bok__Edward_William,37068_SuccesswardAYoung.txt
Bok__Edward_William,31494_TheYoungMan.txt
Bok__Edward_William,3538_TheAmericanizationof.txt
Campbell__J__Duncan___James_Duncan___1916_,38738_AmericanMilitaryInsignia.txt
Whittemore__Charles_W_,47838_Notesonthe.txt
Buffum__E__Gould__Edward_Gould_,71574_Sixmonthsin.txt
Cunningham__John,25353_TheOrdinanceof.txt
Gore__George_William,64981_NegroJournalismAn.txt
Kellogg__Vernon_L___Vernon_Lyman_,29489_HerbertHooverThe.txt
Kellogg__Vernon_L___Vernon_Lyman_,41395_ElementaryZoologySecond.txt
Giraldus__Cambrensis__1146__1223_,1148_TheItineraryof.txt
Stecher__Gilbert_Erwin__1883_,40376_CorkItsOrigin.txt
Wilder__Russell_M___Russell_Morse_,68032_DiabetesItsCause.txt
Rouse__Parke,59101_ThePrinterin.txt
London__Lawrence_Foushee,68887_BishopJosephBlount.txt
Jacob__P__L_,59924_TheArtsin.txt
Clodd__Edward,46388_TheStoryof.txt
Clodd__Edward,39526_PioneersofEvolution.txt
Nielsen__Peter__active_1922_1937,14900_TheBlackMans.txt
Cope__Henry_Frederick,17570_ReligiousEducationin.txt
Perry__John,34268_SpinningTops.txt
Hill__John__1714__1775,30099_HypochondriasisAPractical.txt
Foster__Hubert__1855_,54859_OrganizationHowArmies.txt
Lewis__W__T___William_T__,35001_FrictionLubricationand.txt
Petty__William__Sir,61588_ATreatiseof.txt
Thomas__Cyrus,19777_Aidstothe.txt
Thomas__Cyrus,41557_BurialMoundsof.txt
Bisset__Robert,68917_Modernliteraturea.txt
Robertson__A__T_,48411_Studiesinthe.txt
Cumming__John,67284_BeeKeeping.txt
Montagu__Edward_Wortley,45592_Reflectionsonthe.txt
Freeman__Edward_A___Edward_Augustus_,45435_Historyofthe.txt
Freeman__Edward_A___Edward_Augustus_,61375_TheHistoricalGeography.txt
Freeman__Edward_A___Edward_Augustus_,40394_Sketchesfromthe.txt
Curtis__John_Green,47448_HarveysViewson.txt
Hertwig__Oscar,37221_TheBiologicalProblem.txt
ʻAbdu_l_Bahá,19285_ThePromulgationof.txt
ʻAbdu_l_Bahá,19250_AbdulBahinLondon.txt
Johns__C__H__W___Claude_Hermann_Walter_,46050_TheRelationsbetween.txt
Sayce__A__H___Archibald_Henry_,37411_APrimerof.txt
Sayce__A__H___Archibald_Henry_,12976_EarlyIsraeland.txt
Sayce__A__H___Archibald_Henry_,40243_TheHittitesThe.txt
Sayce__A__H___Archibald_Henry_,67742_Thearchologyof.txt
Sayce__A__H___Archibald_Henry_,25080_BabyloniansandAssyrians.txt
Sayce__A__H___Archibald_Henry_,35856_TheReligionsof.txt
Bernier__Donald_W_,32700_AreaHandbookfor.txt
Osborn__Henry_Fairfield,64451_PalontologicalReportof.txt
Osborn__Henry_Fairfield,43820_Menofthe.txt
Osborn__Henry_Fairfield,50338_Huxleyandeducation.txt
Battershall__Jesse_P___Jesse_Park_,54004_FoodAdulterationand.txt
Marcus_Aurelius__Emperor_of_Rome__121_180,2680_Meditations.txt
Marcus_Aurelius__Emperor_of_Rome__121_180,15877_ThoughtsofMarcus.txt
Marcus_Aurelius__Emperor_of_Rome__121_180,55317_TheMeditationsof.txt
Edkins__Joseph,62128_AGrammarof.txt
Nunn__Joshua_A___Joshua_Arthur___1853_,32376_NotesonStable.txt
Schopenhauer__Arthur,40868_TheWorldas.txt
Schopenhauer__Arthur,10715_TheEssaysof.txt
Schopenhauer__Arthur,40097_TheWorldas.txt
Schopenhauer__Arthur,50966_OntheFourfold.txt
Schopenhauer__Arthur,10732_TheEssaysof.txt
Schopenhauer__Arthur,11945_EssaysofSchopenhauer.txt
Schopenhauer__Arthur,59024_Indexofthe.txt
Reynolds__Frances,13485_AnEnquiryConcerning.txt
Dawkins__C__T_,55247_NightOperationsfor.txt
Karpinski__Louis_Charles,22599_TheHinduArabicNumerals.txt
Marsh__W__Lockwood__William_Lockwood_,874_AHistoryof.txt
Alembert__Jean_Le_Rond_d_,59729_AnAccountof.txt
Chéradame__André,59250_ThePanGermanPlot.txt
Pratt__Samuel__1659__1723,57020_TheRegulatingSilver.txt
Hyndman__H__M___Henry_Mayers_,60036_ClemenceautheMan.txt
Lowery__George_H___Jr_,34546_Additionstothe.txt
Gomme__George_Laurence,21852_Folkloreasan.txt
Robert__Henry_M___Henry_Martyn_,9097_RobertsRulesof.txt
Palmieri__Luigi,33483_TheEruptionof.txt
Baudesson__Henry,45958_IndoChinaandIts.txt
Eastman__Charles_A_,27448_TheIndianToday.txt
Russell__Bertrand,70302_Educationandthe.txt
Russell__Bertrand,4776_PoliticalIdeals.txt
Russell__Bertrand,52091_Anessayon.txt
Russell__Bertrand,55610_WhyMenFight.txt
Russell__Bertrand,2529_TheAnalysisof.txt
Russell__Bertrand,37090_OurKnowledgeof.txt
Russell__Bertrand,66225_IcarusorThe.txt
Russell__Bertrand,25447_MysticismandLogic.txt
Russell__Bertrand,17350_ThePracticeand.txt
Russell__Bertrand,44932_FreeThoughtand.txt
Russell__Bertrand,59391_Indexofthe.txt
Fiske__John,56033_OldVirginiaand.txt
Fiske__John,20803_TheWarof.txt
Fiske__John,34569_LifeEverlasting.txt
Fiske__John,46476_TheIdeaof.txt
Fiske__John,12359_TheMeaningof.txt
Fiske__John,12767_TheBeginningsof.txt
Fiske__John,11276_CivilGovernmentin.txt
Fiske__John,1486_TheUnseenWorld.txt
Fiske__John,10112_AmericanPoliticalIdeas.txt
Ramsay__William,52778_TheGasesof.txt
Frary__Francis_C___Francis_Cowles___1884_,30066_LaboratoryManualof.txt
Beamish__Richard_Joseph,16282_Historyofthe.txt
Smyth__Eleanor_C__Hill,55467_SirRowlandHill.txt
Beggs__Thomas,67045_TheCholerathe.txt
Wilson__Edmund_B___Edmund_Beecher_,18911_Biology.txt
Law__James,71015_Textbookof.txt
Law__James,71874_Textbookof.txt
Bartholomaeus__Anglicus__active_13th_century,6493_MediaevalLorefrom.txt
Findlay__Alexander,34457_ThePhaseRule.txt
Newman__George__Sir,48793_Bacteria.txt
Garner__James_Wilford,38014_Governmentinthe.txt
Achenwall__Gottfried,24752_AchenwallsObservationson.txt
Gretton__G__le_M___George_Le_Mesurier____1934,59779_TheCampaignsand.txt
Ewing__W__Maurice__William_Maurice_,49069_TheFloorsof.txt
Verworn__Max,66767_IrritabilityAPhysiological.txt
Dana__John_Cotton,15327_ALibraryPrimer.txt
Jacobs__Joseph,14291_TheStoryof.txt
Schlebecker__John_T_,27327_AgriculturalImplementsand.txt
Van_Millingen__Alexander,61475_ByzantineConstantinoplethe.txt
Day__Thomas_Fleming,44230_OnYachtsand.txt
Ringrose__Hyacinthe,35760_MarriageandDivorce.txt
Thompson__Edward_P___Edward_Pruden_,63422_RoentgenRaysand.txt
Buckelew__Sarah_F___Sarah_Frances___1835_,15435_ObjectLessonson.txt
Hayden__Arthur,44603_ChatsonCottage.txt
Hayden__Arthur,45772_ChatsonOld.txt
Howard__L__O___Leland_Ossian_,59554_HouseFlies.txt
Grant__Madison,60145_TheConquestof.txt
Williams__W__Mattieu__William_Mattieu_,55626_ScienceinShort.txt
Okakura__Yoshisaburo,34341_TheJapaneseSpirit.txt
Krutzsch__Philip_H___Philip_Henry___1919_,40110_NorthAmericanJumping.txt
Bogue__Benjamin_Nathaniel,4256_StammeringItsCause.txt
Steiner__Bernard_C___Bernard_Christian_,12138_TheHistoryof.txt
Bousfield__Paul__1880_,66496_Theomnipotentself.txt
Lockhart__J__G___John_Gibson_,24497_Memoirsofthe.txt
Allbutt__T__Clifford__Thomas_Clifford_,38943_ScienceandMedieval.txt
Kent__Charles_Foster,8566_TheOriginand.txt
Grove__John,34603_EpidemicsExaminedand.txt
Doogue__Luke_Joseph__1865_,27066_MakingaLawn.txt
Denis__Pierre,47264_TheArgentineRepublic.txt
Macaulay__Thomas_Babington_Macaulay__Baron,55902_CriticalHistoricaland.txt
Macaulay__Thomas_Babington_Macaulay__Baron,55906_CriticalHistoricaland.txt
